Time (s), Position (m)_1, Position (m)_2, Velocity (m/s)_1, Velocity (m/s)_2, Force (N)_1, Force (N)_2, InteractionForce (N)_1, InteractionForce (N)_2, StateCode, Phase, Trial, TargetX (m), TargetHalfWidth (m)
Time (s), Position (m)_1, Position (m)_2, Velocity (m/s)_1, Velocity (m/s)_2, Force (N)_1, Force (N)_2, InteractionForce (N)_1, InteractionForce (N)_2, StateCode, Phase, Trial, TargetX (m), TargetHalfWidth (m)
0.022674, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.024672, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.026671, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.028671, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.030671, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.032672, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.034672, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.036674, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.038673, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.040673, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.042674, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.044674, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.046673, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.048673, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.050673, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 1.033098, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.052675, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.054677, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.056677, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.058676, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.060675, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.688732, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.062676, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.064676, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.066676, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.068681, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.070678, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.072678, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.074678, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.076678, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.078678, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.080678, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.082678, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.084678, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.086679, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 1.033098, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.088680, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.090680, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.092679, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 1.033098, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.094679, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.096679, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.098680, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.100680, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.102680, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.104682, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.106680, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.108680, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.110681, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.112681, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 1.033098, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.114681, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.116681, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.118681, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.120681, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.122681, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 1.033098, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.124681, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.126682, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.128682, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 1.033098, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.130682, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.132682, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.134682, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 1.033098, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.136682, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.138685, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.140683, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.142683, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.144683, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.146683, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.148683, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 1.033098, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.150684, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.152689, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.154685, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.156685, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.158685, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.160685, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.162686, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.164686, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.166686, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.168686, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.170686, -0.077366, -0.113480, 0.000000, 0.000000, 0.000000, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.172686, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.174686, -0.077366, -0.113480, 0.000000, 0.000000, 0.344366, 0.344366, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.176686, -0.077366, -0.113480, 0.000000, 0.000000, -17.907025, -17.907025, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.178686, -0.077416, -0.113491, -0.012180, -0.006897, -18.940123, -18.940123, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.180687, -0.077522, -0.113559, -0.038623, -0.018436, -19.628854, -18.940123, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.182687, -0.077586, -0.113582, -0.042467, -0.018416, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.184687, -0.077609, -0.113586, -0.021871, -0.008052, -19.973220, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.186687, -0.077662, -0.113597, -0.018948, -0.003578, -19.284488, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.188688, -0.077737, -0.113627, -0.032214, -0.009358, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.190687, -0.077817, -0.113658, -0.039091, -0.014522, -20.317586, -19.284488, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.192687, -0.077885, -0.113680, -0.037102, -0.013405, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.194688, -0.077972, -0.113688, -0.038824, -0.011442, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.196688, -0.078086, -0.113714, -0.049566, -0.012009, -19.628854, -19.284488, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.198688, -0.078211, -0.113764, -0.059024, -0.014954, -19.973220, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.200688, -0.078339, -0.113794, -0.063200, -0.016080, -19.628854, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.202691, -0.078479, -0.113820, -0.067180, -0.014345, -20.317586, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.204689, -0.078634, -0.113847, -0.073705, -0.013254, -19.628854, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.206689, -0.078790, -0.113881, -0.077238, -0.014865, -20.661952, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.208689, -0.078941, -0.113915, -0.076785, -0.016986, -19.628854, -20.661952, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.210689, -0.079104, -0.113949, -0.078498, -0.017291, -20.317586, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.212690, -0.079267, -0.113968, -0.081634, -0.017089, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.214690, -0.079444, -0.113998, -0.085415, -0.016904, -18.940123, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.216690, -0.079637, -0.114059, -0.092055, -0.018626, -20.317586, -20.661952, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.218690, -0.079834, -0.114100, -0.097646, -0.020705, -19.973220, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.220690, -0.080035, -0.114142, -0.099274, -0.020546, -19.973220, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.222690, -0.080232, -0.114180, -0.099392, -0.019515, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.224690, -0.080444, -0.114199, -0.102790, -0.018998, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.226690, -0.080667, -0.114259, -0.108117, -0.020062, -19.628854, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.228691, -0.080890, -0.114305, -0.111911, -0.021614, -19.284488, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.230691, -0.081121, -0.114346, -0.113954, -0.021923, -19.284488, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.232691, -0.081360, -0.114396, -0.117554, -0.022536, -21.006318, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.234691, -0.081609, -0.114418, -0.121632, -0.023154, -19.628854, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.236691, -0.081863, -0.114468, -0.125375, -0.023815, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.238691, -0.082117, -0.114539, -0.126879, -0.024318, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.240692, -0.082374, -0.114592, -0.127611, -0.025359, -19.973220, -20.661952, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.242693, -0.082643, -0.114649, -0.131605, -0.027147, -19.973220, -19.284488, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.244693, -0.082923, -0.114676, -0.137904, -0.028101, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.246692, -0.083214, -0.114736, -0.142424, -0.029293, -19.628854, -19.284488, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.248692, -0.083506, -0.114827, -0.145412, -0.030270, -19.973220, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.250692, -0.083801, -0.114891, -0.147285, -0.031153, -19.973220, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.252697, -0.084108, -0.114956, -0.150287, -0.032133, -20.317586, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.254694, -0.084410, -0.115024, -0.151759, -0.033113, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.256695, -0.084725, -0.115058, -0.153895, -0.033989, -19.973220, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.258694, -0.085050, -0.115126, -0.159828, -0.033931, -19.628854, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.260694, -0.085387, -0.115232, -0.165791, -0.034782, -19.628854, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.262694, -0.085716, -0.115308, -0.166657, -0.036387, -20.661952, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.264694, -0.086049, -0.115380, -0.165445, -0.036896, -20.317586, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.266695, -0.086386, -0.115418, -0.167720, -0.037029, -19.973220, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.268699, -0.086734, -0.115493, -0.171101, -0.037141, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.270698, -0.087090, -0.115569, -0.175597, -0.038123, -19.284488, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.272697, -0.087457, -0.115686, -0.180978, -0.039018, -19.973220, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.274697, -0.087817, -0.115766, -0.181198, -0.039493, -20.317586, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.276697, -0.088173, -0.115841, -0.178446, -0.038895, -20.317586, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.278698, -0.088529, -0.115925, -0.177901, -0.039555, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.280698, -0.088892, -0.115966, -0.180568, -0.041029, -19.973220, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.282698, -0.089278, -0.116091, -0.187231, -0.041551, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.284698, -0.089664, -0.116175, -0.192624, -0.041635, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.286699, -0.090046, -0.116258, -0.192693, -0.041831, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.288700, -0.090425, -0.116303, -0.190488, -0.042698, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.290699, -0.090803, -0.116390, -0.188829, -0.043508, -19.973220, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.292699, -0.091189, -0.116477, -0.191250, -0.043528, -19.284488, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.294699, -0.091594, -0.116606, -0.197844, -0.043303, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.296699, -0.091996, -0.116693, -0.201526, -0.043407, -20.317586, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.298699, -0.092393, -0.116784, -0.199822, -0.044435, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.300699, -0.092783, -0.116829, -0.196443, -0.044699, -18.595757, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.302701, -0.093184, -0.116916, -0.198058, -0.044030, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.304702, -0.093608, -0.117045, -0.206133, -0.043464, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.306700, -0.094032, -0.117132, -0.211821, -0.043337, -19.628854, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.308700, -0.094441, -0.117223, -0.208632, -0.044399, -19.628854, -20.661952, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.310700, -0.094850, -0.117268, -0.204502, -0.045280, -19.628854, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.312700, -0.095270, -0.117405, -0.206789, -0.045420, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.314700, -0.095709, -0.117492, -0.213985, -0.044485, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.316701, -0.096144, -0.117583, -0.218470, -0.044474, -21.006318, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.318701, -0.096568, -0.117628, -0.215250, -0.045400, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.320701, -0.097000, -0.117764, -0.213673, -0.045421, -20.317586, -20.661952, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.322701, -0.097439, -0.117855, -0.217697, -0.045421, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.324701, -0.097897, -0.117946, -0.224807, -0.045421, -20.661952, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.326701, -0.098358, -0.118033, -0.229747, -0.044975, -20.317586, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.328701, -0.098801, -0.118124, -0.226143, -0.044477, -19.628854, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.330702, -0.099244, -0.118169, -0.221552, -0.044920, -19.973220, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.332702, -0.099702, -0.118264, -0.225148, -0.046358, -19.284488, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.334702, -0.100183, -0.118404, -0.234478, -0.046611, -20.317586, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.336702, -0.100656, -0.118495, -0.237959, -0.046368, -19.973220, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.338703, -0.101106, -0.118589, -0.230554, -0.046382, -19.973220, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.340703, -0.101564, -0.118639, -0.227023, -0.047738, -19.973220, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.342703, -0.102049, -0.118790, -0.236307, -0.049571, -19.284488, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.344703, -0.102545, -0.118892, -0.245195, -0.051021, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.346703, -0.103010, -0.118998, -0.239932, -0.052264, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.348703, -0.103464, -0.119104, -0.230556, -0.052741, -19.628854, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.350703, -0.103949, -0.119210, -0.234906, -0.052664, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.352707, -0.104464, -0.119263, -0.249139, -0.053433, -19.628854, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.354704, -0.104959, -0.119373, -0.252439, -0.054775, -21.006318, -20.661952, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.356704, -0.105425, -0.119543, -0.240298, -0.055790, -19.628854, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.358704, -0.105894, -0.119653, -0.234301, -0.055705, -18.940123, -19.628854, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.360704, -0.106405, -0.119706, -0.245143, -0.054911, -19.973220, -20.661952, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.362704, -0.106920, -0.119820, -0.256029, -0.055641, -20.317586, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.364705, -0.107401, -0.119986, -0.249272, -0.056243, -20.661952, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.366705, -0.107874, -0.120100, -0.238408, -0.056051, -19.973220, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.368705, -0.108377, -0.120156, -0.244201, -0.055842, -19.628854, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.370705, -0.108911, -0.120319, -0.258819, -0.055165, -20.661952, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.372705, -0.109414, -0.120433, -0.258793, -0.055407, -19.973220, -19.973220, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.374705, -0.109891, -0.120546, -0.245596, -0.056709, -20.317586, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
0.376705, -0.110395, -0.120660, -0.245571, -0.057154, -19.973220, -20.317586, nan, nan, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000
